Walls,Value,Queens:
9223373136366405632,9,1153211915263295752
9223373136366404608,9,76631566779949576
9223373136366404096,8,288547044363075848
9223373136366403840,8,297240049576148993
9223373136366403616,8,288547035521484930
9223373136366403600,9,1153343751469401121
9223373136366403592,9,576760369259742241
9223373136366403588,9,4611971962317637666
9223373136366403586,9,1153211915263164421
9223372139933990912,9,594493301881635856
9223372122754121728,9,2306986784908706944
9223372114164187136,9,146402726380584962
9223372109869219840,9,90090152206533136
9223372105708470272,10,594493310488805904
9223372105641361408,9,292736724847560736
9223372105607806976,10,162147746261238288
9223372105591029760,9,2306142360113020936
9223372105574514688,9,1154082624320405506
9223372105574383616,9,594493301881896962
9223372105574318080,9,1153493392455401473
9223372105574253056,9,146402726380584962
9223372105574252800,9,90090152206533136
9223372105574252545,9,148759697007317056
9223372088394383360,9,2306986784908706944
9223372079804448768,9,577041861915983873
9223372075509481472,9,324268252867854608
9223372071482949632,10,577041861932761104
9223372071348731904,9,2308165253000593928
9223372071281623040,9,577041861395890180
9223372071248068608,9,1153493394534828096
9223372071231291392,9,4614078628811055106
9223372071215562752,9,2308165252933619716
9223372071215038464,9,577041844337182752
9223372071214776320,9,74309481899114500
9223372071214645248,9,153127064826806792
9223372071214579712,9,577164594384998401
9223372071214518272,10,577041861915984144
9223372071214516224,9,585608757800091908
9223372071214515200,9,585472418358247684
9223372071214514688,9,1153493390240006408
9223372071214514432,9,4613939005801629698
9223372071214514192,9,74379850642753568
9223372071214514184,9,324268252867854608
9223372071214514180,9,4613973006976319498
9223372071214514178,9,585469138043013248
9223372071214514177,9,324268252867854608
9223372062624579584,9,1153493529901670402
9223372058329612288,9,2306986784908706944
9223372054168862720,9,306253577264824840
9223372054101753856,9,2306986784908706944
9223372054068199424,9,146402726380584962
9223372054051422208,9,288547594114762816
9223372054035693568,9,1143775697110032
9223372054035169280,9,2307039322962984968
9223372054034907136,9,2306986784908706944
9223372054034776064,9,292874756217446402
9223372054034710528,9,288547594118889732
9223372054034649088,10,2306987059786630160
9223372054034647040,9,288239455981281544
9223372054034646016,9,288239730859188484
9223372054034645504,9,146402726380584962
9223372054034645248,9,2306986784908706944
9223372054034645008,9,292874747664925729
9223372054034645000,9,2306128951031892034
9223372054034644996,9,2306986784908706944
9223372054034644994,9,306254125073571844
9223372049739677696,8,73201635903930944
9223372045578928128,9,577164509572505601
9223372045511819264,9,148759560642109442
9223372045478264832,9,577094088742928912
9223372045461487616,9,1153625333853848072
9223372045445234688,9,146402722085683202
9223372045444972544,10,1153519661481623556
9223372045444841472,9,146402726380584962
9223372045444775936,9,146437380256174081
9223372045444714496,9,1153519657186525456
9223372045444712448,10,1153493529901670920
9223372045444711424,9,292736724579125792
9223372045444710912,9,577094139762450692
9223372045444710656,9,146437380256174081
9223372045444710416,9,146402726580977732
9223372045444710408,9,153127064692592642
9223372045444710404,9,292736724579125282
9223372045444710402,9,1153625333853848072
9223372041283960832,9,1170937037566510081
9223372041216851968,9,297239845313986564
9223372041183297536,9,148619922665381890
9223372041166520320,8,1188951419391182849
9223372041150267392,9,180145359620736016
9223372041150005248,9,4612952664548901904
9223372041149874176,9,153127060397690882
9223372041149808640,8,576746762803351553
9223372041149745152,9,288652657370349832
9223372041149744128,9,292804353249542404
9223372041149743616,9,1154048778945175816
9223372041149743360,8,2306970558656546817
9223372041149743120,9,2306970558656546881
9223372041149743112,9,2306970558656546881
9223372041149743108,9,1153343751469401121
9223372041149743106,9,612490666550902801
9223372037056102400,9,324261407107584064
9223372037022547968,9,2308097078984785928
9223372037005770752,9,2308165184282165768
9223372036989255680,9,2254069773173824
9223372036989124608,9,2307039314389762568
9223372036989059072,9,577164509555458336
9223372036988994048,9,594479686333006088
9223372036988993792,9,1170937037566510081
9223372036955439104,9,162147198117611522
9223372036938661888,9,4611971962351649028
9223372036922408960,9,297246382238220296
9223372036922146816,9,297239845313986564
9223372036922015744,9,292736725112078338
9223372036921950208,9,4611971962351649028
9223372036921886720,9,297239845297209608
9223372036921885696,9,2307039314388979716
9223372036921885184,9,153127060397622544
9223372036921884928,9,292736725112340481
9223372036921884680,9,297246646394425474
9223372036921884676,9,4613938935469707394
9223372036921884674,9,297239845313986564
9223372036905107456,8,2306987051196694530
9223372036888592384,9,292736725095694337
9223372036888461312,9,148759560642109442
9223372036888395776,9,148759560642109442
9223372036888332288,9,148759560642109442
9223372036888331264,9,292804353249542404
9223372036888330752,9,148759560642109442
9223372036888330496,9,292736725112340481
9223372036888330248,9,297378321619042322
9223372036888330244,9,297239845296750602
9223372036888330242,9,577094088742928912
9223372036871815168,9,4612952664548901904
9223372036871684096,9,180179173830115336
9223372036871618560,8,576812664785731844
9223372036871554048,9,292804348954575108
9223372036871553536,9,2306476332348870916
9223372036871553280,8,73201096868300801
9223372036871553032,9,4611971962317637666
9223372036871553028,9,1154048778945175561
9223372036871553026,9,4612257770917332001
9223372036855169024,9,4612952664548901904
9223372036855103488,9,292804348954705924
9223372036855038464,9,2341876208712683524
9223372036855038208,9,1170938137044648961
9223372036854972416,8,4616191954534007168
9223372036854907904,9,2306476332274450952
9223372036854907392,9,153127060397690882
9223372036854907136,9,146402722085683202
9223372036854906884,9,297239845296750602
9223372036854906882,8,4612813157433344520
9223372036854841856,9,1153625196482004256
9223372036854841600,8,2308165184214142977
9223372036854841348,9,4612257770917332001
9223372036854841346,9,292736724579125281
9223372036854776576,8,585608698710262785
9223372036854776066,9,153263142016139281
8070450532247928832,8,9516108246037823520
7493989779944505344,8,10664814463563071490
7205759403792793600,8,577094139745673220
7061644215716937728,8,9800413331834602560
6953557824660045824,9,9376635178870915088
6935543426150563840,8,9800131865448038400
6926536226895822848,8,1153625196482004000
6922032627268452352,9,1189266995372101636
6919780827454767104,9,612775492138960928
6918654927547924480,9,324575866916966404
6918091977594503168,8,9369740399135949840
6917810502617792512,8,9299935567053586440
6917669765129437184,9,9520612086179725328
6917599396385259520,8,10376583949970456580
6917564212013170688,9,9376495798711223312
6917546619827126272,9,292806578451517441
6917537823734104064,9,9800413348498507808
6917533425687592960,9,292806577923325984
6917531226664337408,9,148760660136960002
6917530127152709632,8,9297751817167307024
6917529577396895744,9,9520618414797766658
6917529302518988800,9,594493301881635904
6917529165080035328,9,9520609895997579272
6917529096360558592,9,10376575188274778116
6917529062000820224,9,10376865429309112328
6917529044820951040,9,9800118799658127364
6917529036231016448,9,10376865566748057602
6917529031936049152,9,10377420576313647106
6917529029788565504,9,9800466125580927248
6917529028714823680,9,9520612086179708944
6917529028177952768,9,9520612086430894112
6917529027909517312,9,76631571678888976
6917529027775299584,9,146402722353055808
6917529027708190720,9,10377420541987921924
6917529027674636288,9,162147198117611522
6917529027657859072,9,10377420576313647106
6917529027649470464,9,9520612086430924808
6917529027645276160,9,9520612086179708944
6917529027643179008,9,153123761997225992
6917529027642130432,9,1170938137044648976
6917529027641606144,9,9516108246037825568
6917529027641344000,9,9225626310638896144
6917529027641212928,9,146402722085683202
6917529027641147392,8,9299935566986477828
6917529027641114624,8,10377420815791562880
6917529027641098240,8,10376584087478468610
6917529027641090048,9,594479686333006112
6917529027641085952,9,292804353249542416
6917529027641083904,9,594479686333006088
6917529027641082880,9,292804353249542404
6917529027641082368,8,324294366133764360
6917529027641082112,8,594492752125822080
6917529027641081920,8,1152923841140361345
6917529027641081888,8,292736725095563265
6917529027641081872,8,90090134523355140
6917529027641081864,8,577164577201197120
6917529027641081860,8,1143502832404545
6917529027641081858,8,148759560625062945
6341068275337658368,8,11817447896389779720
6052837899185946624,8,738591438677221380
5908722711110090752,8,12177750993185801280
5800636320053198848,9,9520618414797766658
5782621921543716864,8,9520618412917654080
5773614722288975872,9,2918333727841067012
5769111122661605376,8,12105974865572397060
5766859322847920128,9,612775492138960928
5765733422941077504,9,324549719187522064
5765170472987656192,9,11675582038321152002
5764888998010945536,9,2379096882641109256
5764748260522590208,9,11603526913888387088
5764677891778412544,8,180179187721044240
5764642707406323712,9,2882603378972835842
5764625115220279296,9,292806578451517441
5764616319127257088,9,2452211371761500168
5764611921080745984,9,292806577923325984
5764609722057490432,9,162148297612462082
5764608622545862656,9,12105957282211168516
5764608072790048768,9,12105974874128778368
5764607797912141824,9,11673400607251644424
5764607660473188352,9,12106027650684814352
5764607591753711616,9,9227878007325069316
5764607557393973248,9,81073872996140048
5764607540214104064,9,9371995227973754884
5764607531624169472,9,2449962874651545602
5764607527329202176,9,11817726906059456776
5764607525181718528,9,11817447896138678288
5764607524107976704,9,9520612086179708944
5764607523571105792,9,2594143790634631712
5764607523302670336,9,76631571678888976
5764607523168452608,9,90080928295027208
5764607523101343744,9,9800118799658127364
5764607523067789312,9,2882937080306991632
5764607523051012096,9,12105957282211168516
5764607523042623488,9,9520612086430924808
5764607523038429184,9,2918333727841075204
5764607523036332032,9,74345128018314272
5764607523035283456,9,76702068731154436
5764607523034759168,9,9800413348498507808
5764607523034497024,9,11603526913888355344
5764607523034365952,9,2379096882641109512
5764607523034300416,9,11817726906059456776
5764607523034267648,9,11675652407065313408
5764607523034251264,8,11673400637265023040
5764607523034243072,9,2308097283197272352
5764607523034238976,9,11673331369090483216
5764607523034236928,9,594479686333006088
5764607523034235904,9,292804353249542404
5764607523034235392,9,11675582038321152002
5764607523034235136,9,2630104415788339201
5764607523034234944,8,11603526638947536900
5764607523034234912,8,11603526913888354320
5764607523034234896,8,12105676898152087620
5764607523034234888,8,9296573397897584640
5764607523034234884,8,12105957273415729170
5764607523034234882,8,11602468917348401160
5476377146882523136,8,1315052210033264640
5224175567749775360,9,9376635178870915088
5206161169240293376,8,11675652407065313280
5197153969985552384,9,2342157749049231392
5192650370358181888,9,1189266995372101636
5190398570544496640,8,9232950987525719040
5189272670637654016,9,1477189478234718784
5188709720684232704,9,11675582038321152002
5188428245707522048,9,2379096880635183376
5188287508219166720,9,1477189480315093568
